record_id,receipt_number,sku,qty_received
1234137,65650,376580,80.000
1234138,65650,376580,80.000
1234140,65650,376580,80.000
1234142,65650,376580,80.000
1234144,65650,376580,80.000
1234146,65650,376580,80.000
1234148,65650,376580,80.000
1234150,65650,376580,80.000
1234152,65650,376580,80.000
1234154,65650,376580,80.000
1234156,65650,376580,80.000
1234157,65650,376580,80.000
1234158,65650,376580,80.000
1234159,65650,376580,80.000
1234160,65650,376580,80.000
1234161,65650,376580,80.000
1234165,65650,376580,80.000
1234166,65650,376580,80.000
1234167,65650,376580,80.000
1234168,65649,392177,80.000
1234169,65650,376580,80.000
1234170,65650,376580,80.000
1234171,65650,376580,80.000
1234172,65650,376580,80.000
1234173,65650,376580,80.000
1234175,65650,376580,80.000
1234176,65650,376580,80.000
1234178,65650,376580,80.000
1234180,65650,376580,80.000
1234182,65650,376580,80.000
1234183,65650,376580,80.000
1234186,65650,376580,80.000
1234188,65650,376580,80.000
1234190,65650,376580,80.000
1234192,65650,376580,80.000
1234193,65650,376580,80.000
1234195,65650,376580,80.000
1234196,65650,376580,80.000
1234197,65650,376580,80.000
1234198,65650,376580,80.000
1234199,65650,376580,80.000
1234200,65650,376580,80.000
1234201,65650,376580,80.000
1234202,65650,376580,80.000
1234203,65650,376580,80.000
1234204,65650,376580,80.000
1234206,65650,376580,80.000
1234208,65650,376580,80.000
1234210,65650,376580,80.000
1234212,65650,376580,80.000
1234214,65650,376580,80.000
1234216,65650,376580,80.000
1234218,65650,376580,80.000
1234219,65650,376580,80.000
1234220,65650,376580,80.000
1234221,65650,376580,80.000
1234223,65650,376580,80.000
1234224,65650,376580,80.000
1234226,65650,376580,80.000
1234228,65650,376580,80.000
1234229,65650,376580,80.000
1234230,65650,376580,80.000
1234233,65650,376580,80.000
1234234,65650,376580,80.000
1234237,65650,376580,80.000
1234238,65650,376580,80.000
1234239,65650,376580,80.000
1234240,65650,376580,80.000
1234241,65650,376580,80.000
1234242,65650,376580,80.000
1234243,65650,376580,80.000
1234244,65650,376580,80.000
1234245,65650,376580,80.000
1234246,65650,376580,80.000
1234247,65650,376580,80.000
1234248,65650,376580,80.000
1234251,65650,376580,80.000
1234253,65650,376580,80.000
1234255,65650,376580,80.000
1234256,65650,376580,80.000
1234258,65650,376580,80.000
1234260,65650,376580,80.000
1234262,65650,376580,80.000
1234264,65650,376580,80.000
1234265,65650,376580,80.000
1234267,65650,376580,80.000
1234270,65650,376580,45.000
1234274,65659,392077,80.000
1234276,65659,392077,80.000
1234277,65659,392077,80.000
1234278,65659,392077,80.000
1234279,65659,392077,80.000
1234280,65659,392077,80.000
1234281,65659,392077,80.000
1234282,65659,392077,80.000
1234283,65659,392077,80.000
1234284,65659,392077,80.000
1234286,65659,392077,80.000
1234289,65659,392077,80.000
1234291,65659,392077,80.000
1234292,65659,392077,80.000
1234293,65659,392077,80.000
1234298,65659,392077,80.000
1234299,65659,392077,80.000
1234300,65659,392077,80.000
1234302,65659,392077,80.000
1234304,65659,392077,80.000
1235307,65659,392077,78.000
1235310,65659,392077,80.000
1235311,65661,1641973,564480.000
1235312,65650,376580,80.000
1235313,65650,376580,14.000
1235315,65663,1453505,504.000
1235316,65662,1453505,504.000
1235317,65652,2010490,3.000
1235318,65652,2010490,1.000
1235319,65652,1946845,4.000
1235320,65652,1946845,4.000
1235321,65652,1946845,2.000
1235322,65652,1946845,4.000
1235323,65652,1946845,4.000
1235324,65652,1341496,2.000
1235325,65652,1844825,4.000
1235326,65652,1844825,4.000
1235327,65652,1740407,2.000
1235328,65652,1847094,4.000
1235329,65652,1847094,4.000
1235330,65652,1847094,4.000
1235331,65652,1847094,4.000
1235332,65652,1847094,4.000
1235333,65652,1847094,4.000
1235334,65652,2010490,6.000
1235335,65652,1235513,4.000
1235336,65652,1235513,4.000
1235337,65652,1235513,4.000
1235338,65652,1235513,4.000
1235339,65652,1235513,4.000
1235340,65652,1235513,4.000
1235341,65652,1235513,4.000
1235342,65652,1235513,4.000
1235343,65652,1235513,4.000
1235344,65652,1235513,4.000
1235345,65652,1235513,4.000
1235346,65652,1235513,4.000
1235347,65652,1235513,4.000
1235348,65652,1235513,4.000
1235349,65652,1235513,4.000
1235350,65652,1840795,3.000
1235351,65652,1840795,1.000
1235352,65665,2047937,63000.000
1235353,65665,2047938,63000.000
1235354,65665,2058927,252000.000
1235355,65665,2058928,252000.000
1235356,65665,2099604,21000.000
1235358,65664,1098805,4.000
1235359,65664,1098805,4.000
1235360,65667,288079,50.000
1235361,65667,288079,50.000
1235362,65667,288079,50.000
1235363,65667,288079,50.000
1235364,65667,288079,50.000
1235365,65667,288079,50.000
1235366,65667,288079,50.000
1235367,65667,288079,50.000
1235368,65667,288079,50.000
1235369,65667,288079,50.000
1235370,65667,288079,50.000
1235371,65667,288079,50.000
1235372,65667,288079,50.000
1235373,65667,288079,50.000
1235374,65667,288079,50.000
1235375,65667,288079,50.000
1235376,65667,288079,50.000
1235379,65667,288079,50.000
1235380,65667,288079,50.000
1235381,65667,288079,50.000
1235382,65667,288079,50.000
1235384,65667,288079,50.000
1235386,65667,288079,50.000
1235388,65667,288079,50.000
1235390,65667,288079,50.000
1235391,65667,288079,50.000
1235393,65667,288079,50.000
1235394,65667,288079,50.000
1235396,65667,288079,50.000
1235398,65667,288079,50.000
1235400,65667,288079,50.000
1235401,65667,288079,50.000
1235413,65667,288079,50.000
1235416,65667,288079,50.000
1235419,65667,288079,50.000
1235421,65667,288079,50.000
1235423,65667,288079,50.000
1235425,65667,288079,50.000
1235427,65667,288079,50.000
1235429,65667,288079,50.000
1235430,65667,288079,50.000
1235432,65667,288079,50.000
1235434,65667,288079,50.000
1235435,65667,288079,50.000
1235436,65667,288079,50.000
1235437,65667,288079,50.000
1235438,65667,288079,50.000
1235440,65667,288079,50.000
1235442,65667,288079,50.000
1235443,65667,288079,50.000
1235444,65667,288079,50.000
1235445,65667,288079,50.000
1235447,65667,288079,50.000
1235448,65667,288079,50.000
1235450,65667,288079,50.000
1235452,65667,288079,50.000
1235453,65667,288079,50.000
1235455,65667,288079,50.000
1235456,65667,288079,50.000
1235458,65667,288079,50.000
1235459,65667,288079,50.000
1235461,65667,288079,50.000
1235463,65667,288079,50.000
1235465,65667,288079,50.000
1235467,65667,288079,50.000
1235469,65667,288079,50.000
1235471,65667,288079,50.000
1235472,65667,288079,50.000
1235474,65667,288079,50.000
1235476,65667,288079,50.000
1235477,65667,288079,50.000
1235479,65667,288079,50.000
1235481,65667,288079,50.000
1235483,65667,288079,50.000
1235485,65667,288079,50.000
1235487,65667,288079,50.000
1235488,65667,288079,50.000
1235490,65667,288079,50.000
1235493,65667,288079,50.000
1235494,65667,288079,50.000
1235496,65667,288079,50.000
1235497,65667,288079,50.000
1235499,65667,288079,50.000
1235500,65667,288079,50.000
1235502,65667,288079,50.000
1235503,65667,288079,50.000
1235505,65667,288079,50.000
1235506,65667,288079,50.000
1235508,65667,288079,50.000
1235519,65670,288078,50.000
1235521,65670,288078,50.000
1235522,65670,288078,50.000
1235524,65670,288078,50.000
1235525,65670,288078,50.000
1235527,65670,288078,50.000
1235529,65670,288078,50.000
1235531,65670,288078,50.000
1235532,65670,288078,50.000
1235534,65670,288078,50.000
1235535,65670,288078,50.000
1235536,65670,288078,50.000
1235537,65670,288078,50.000
1235538,65670,288078,50.000
1235539,65670,288078,50.000
1235540,65670,288078,50.000
1235541,65670,288078,50.000
1235542,65670,288078,50.000
1235543,65670,288078,50.000
1235544,65670,288078,50.000
1235545,65670,288078,50.000
1235546,65670,288078,50.000
1235547,65670,288078,50.000
1235548,65670,288078,50.000
1235550,65670,288078,50.000
1235551,65667,288079,16.000
1235552,65667,288079,50.000
1235553,65670,288078,50.000
1235555,65670,288078,50.000
1235557,65670,288078,50.000
1235558,65670,288078,50.000
1235561,65670,288078,50.000
1235563,65670,288078,50.000
1235565,65670,288078,50.000
1235566,65670,288078,50.000
1235567,65670,288078,50.000
1235568,65670,288078,50.000
1235569,65670,288078,50.000
1235572,65670,288078,50.000
1235573,65670,288078,50.000
1235575,65670,288078,50.000
1235577,65670,288078,50.000
1235579,65670,288078,50.000
1235581,65670,288078,50.000
1235583,65670,288078,50.000
1235584,65670,288078,50.000
1235586,65670,288078,50.000
1235587,65670,288078,50.000
1235589,65670,288078,50.000
1235590,65670,288078,50.000
1235591,65670,288078,50.000
1235593,65670,288078,50.000
1235594,65670,288078,50.000
1235595,65670,288078,50.000
1235597,65670,288078,50.000
1235598,65670,288078,50.000
1235599,65670,288078,50.000
1235600,65670,288078,50.000
1235602,65670,288078,50.000
1235603,65670,288078,50.000
1235604,65670,288078,50.000
1235606,65670,288078,50.000
1235608,65670,288078,50.000
1235610,65670,288078,50.000
1235612,65670,288078,50.000
1235613,65670,288078,50.000
1235615,65670,288078,50.000
1235617,65670,288078,50.000
1235618,65670,288078,50.000
1235620,65670,288078,50.000
1235621,65670,288078,50.000
1235623,65670,288078,50.000
1235624,65670,288078,50.000
1235626,65670,288078,50.000
1235628,65670,288078,50.000
1235630,65670,288078,50.000
1235632,65670,288078,50.000
1235637,65670,288078,43.000
1235638,65671,179678,50.000
1235639,65671,179678,50.000
1235640,65671,179678,50.000
1235641,65670,288078,24.000
1235642,65671,179678,50.000
1235643,65671,179678,50.000
1235645,65671,179678,50.000
1235646,65671,179678,50.000
1235649,65671,179678,50.000
1235650,65671,179678,50.000
1235651,65671,179678,50.000
1235653,65671,179678,50.000
1235655,65671,179678,50.000
1235657,65671,179678,50.000
1235659,65671,179678,50.000
1235665,65671,179678,50.000
1235668,65671,179678,50.000
1235670,65671,179678,50.000
1235672,65671,179678,50.000
1235673,65671,179678,50.000
1235674,65671,179678,50.000
1235675,65671,179678,50.000
1235676,65671,179678,50.000
1235695,65671,179678,37.000
1235703,65671,179678,50.000
1235886,65677,179677,50.000
1235887,65677,179677,50.000
1235888,65677,179677,50.000
1235889,65677,179677,50.000
1235890,65677,179677,50.000
1235897,65677,179677,50.000
1235903,65677,179677,50.000
1235904,65677,179677,50.000
1235905,65677,179677,50.000
1235916,65677,179677,50.000
1235919,65677,179677,50.000
1235923,65677,179677,50.000
1235925,65677,179677,50.000
1235926,65677,179677,50.000
1235927,65677,179677,50.000
1235929,65677,179677,50.000
1235931,65677,179677,50.000
1235933,65677,179677,50.000
1235934,65677,179677,50.000
1235937,65677,179677,50.000
1235940,65677,179677,50.000
1235941,65677,179677,50.000
1235957,65677,179677,50.000
1235965,65677,179677,50.000
1235966,65677,179677,50.000
1235968,65677,179677,50.000
1235970,65677,179677,50.000
1235972,65677,179677,50.000
1235974,65677,179677,50.000
1235975,65677,179677,50.000
1235976,65677,179677,50.000
1235978,65677,179677,50.000
1235980,65677,179677,50.000
1235982,65677,179677,50.000
1235984,65677,179677,50.000
1235986,65677,179677,50.000
1235987,65677,179677,50.000
1235988,65677,179677,50.000
1235989,65677,179677,50.000
1235990,65677,179677,50.000
1235991,65677,179677,50.000
1235992,65677,179677,50.000
1235993,65677,179677,50.000
1235994,65677,179677,50.000
1235995,65677,179677,50.000
1235996,65677,179677,50.000
1235997,65677,179677,50.000
1235998,65677,179677,50.000
1235999,65677,179677,50.000
1236005,65677,179677,50.000
1236007,65677,179677,50.000
1236015,65677,179677,50.000
1236021,65677,179677,50.000
1236022,65677,179677,50.000
1236023,65677,179677,50.000
1236029,65677,179677,50.000
1236030,65677,179677,50.000
1236034,65677,179677,50.000
1236035,65677,179677,50.000
1236037,65677,179677,50.000
1236038,65677,179677,50.000
1236039,65677,179677,50.000
1236040,65677,179677,50.000
1236041,65677,179677,50.000
1236060,65677,179677,50.000
1236062,65677,179677,50.000
1236064,65677,179677,50.000
1236066,65677,179677,50.000
1236067,65677,179677,50.000
1236076,65677,179677,50.000
1236077,65677,179677,50.000
1236078,65677,179677,50.000
1236080,65677,179677,50.000
1236081,65677,179677,50.000
1236083,65677,179677,50.000
1236084,65677,179677,50.000
1236085,65677,179677,50.000
1236086,65677,179677,50.000
1236087,65677,179677,50.000
1236088,65677,179677,50.000
1236090,65677,179677,50.000
1236091,65677,179677,50.000
1236093,65677,179677,50.000
1236094,65677,179677,50.000
1236096,65677,179677,50.000
1236098,65677,179677,50.000
1236099,65677,179677,50.000
1236100,65677,179677,50.000
1236101,65677,179677,50.000
1236102,65677,179677,50.000
1236103,65677,179677,50.000
1236104,65677,179677,50.000
1236105,65677,179677,50.000
1236106,65677,179677,50.000
1236107,65677,179677,50.000
1236108,65677,179677,50.000
1236109,65677,179677,50.000
1236110,65677,179677,50.000
1236111,65677,179677,50.000
1236112,65677,179677,50.000
1236113,65677,179677,50.000
1236114,65677,179677,50.000
1236116,65677,179677,50.000
1236117,65677,179677,50.000
1236118,65677,179677,50.000
1236119,65677,179677,50.000
1236120,65677,179677,50.000
1236121,65677,179677,50.000
1236123,65677,179677,50.000
1236124,65677,179677,50.000
1236126,65677,179677,50.000
1236128,65677,179677,50.000
1236130,65677,179677,50.000
1236132,65677,179677,50.000
1236133,65677,179677,50.000
1236134,65677,179677,50.000
1236136,65677,179677,50.000
1236137,65677,179677,50.000
1236139,65677,179677,50.000
1236140,65677,179677,50.000
1236141,65677,179677,50.000
1236142,65677,179677,50.000
1236144,65677,179677,50.000
1236146,65677,179677,50.000
1236147,65677,179677,50.000
1236148,65677,179677,50.000
1236149,65677,179677,50.000
1236150,65677,179677,50.000
1236151,65677,179677,50.000
1236152,65677,179677,50.000
1236153,65677,179677,50.000
1236154,65677,179677,50.000
1236156,65677,179677,50.000
1236157,65677,179677,50.000
1236159,65677,179677,50.000
1236160,65677,179677,50.000
1236161,65677,179677,50.000
1236162,65677,179677,50.000
1236163,65677,179677,50.000
1236166,65677,179677,50.000
1236168,65677,179677,50.000
1236169,65677,179677,50.000
1236171,65677,179677,50.000
1236173,65677,179677,50.000
1236174,65677,179677,50.000
1236177,65677,179677,50.000
1236179,65677,179677,50.000
1236181,65677,179677,50.000
1236182,65677,179677,50.000
1236183,65677,179677,50.000
1236185,65677,179677,50.000
1236187,65677,179677,50.000
1236188,65677,179677,50.000
1236190,65677,179677,50.000
1236191,65677,179677,50.000
1236193,65677,179677,50.000
1236195,65677,179677,50.000
1236196,65677,179677,50.000
1236198,65677,179677,50.000
1236200,65677,179677,50.000
1236202,65677,179677,50.000
1236203,65677,179677,50.000
1236205,65677,179677,50.000
1236206,65677,179677,50.000
1236207,65677,179677,50.000
1236208,65677,179677,50.000
1236209,65677,179677,50.000
1236210,65677,179677,50.000
1236211,65677,179677,50.000
1236212,65677,179677,50.000
1236213,65677,179677,50.000
1236214,65677,179677,50.000
1236215,65677,179677,50.000
1236216,65677,179677,50.000
1236217,65677,179677,50.000
1236220,65677,179677,50.000
1236221,65677,179677,50.000
1236223,65677,179677,50.000
1236225,65677,179677,50.000
1236229,65677,179677,50.000
1236232,65677,179677,50.000
1236234,65677,179677,50.000
1236235,65677,179677,50.000
1236237,65677,179677,50.000
1236238,65677,179677,50.000
1236240,65677,179677,50.000
1236242,65677,179677,50.000
1236243,65677,179677,50.000
1236244,65677,179677,50.000
1236246,65677,179677,50.000
1236248,65677,179677,50.000
1236250,65677,179677,50.000
1236251,65677,179677,50.000
1236253,65677,179677,50.000
1236255,65677,179677,50.000
1236256,65677,179677,50.000
1236258,65677,179677,50.000
1236259,65677,179677,50.000
1236261,65677,179677,50.000
1236263,65677,179677,50.000
1236264,65677,179677,50.000
1236266,65677,179677,50.000
1236269,65677,179677,50.000
1236270,65677,179677,50.000
1236272,65677,179677,50.000
1236274,65677,179677,50.000
1236276,65677,179677,50.000
1236278,65677,179677,50.000
1236279,65677,179677,50.000
1236280,65677,179677,50.000
1236282,65677,179677,50.000
1236284,65677,179677,50.000
1236286,65677,179677,50.000
1236287,65677,179677,50.000
1236289,65677,179677,50.000
1236291,65677,179677,50.000
1236292,65677,179677,50.000
1236293,65677,179677,50.000
1236295,65677,179677,50.000
1236297,65677,179677,50.000
1236299,65677,179677,50.000
1236301,65677,179677,50.000
1236302,65677,179677,50.000
1236304,65677,179677,50.000
1236306,65677,179677,50.000
1236308,65677,179677,50.000
1236311,65677,179677,50.000
1236312,65677,179677,50.000
1236314,65677,179677,50.000
1236316,65677,179677,50.000
1236317,65677,179677,50.000
1236318,65677,179677,50.000
1236319,65677,179677,50.000
1236320,65677,179677,50.000
1236324,65677,179677,50.000
1236325,65677,179677,50.000
1236328,65677,179677,50.000
1236331,65677,179677,50.000
1236333,65677,179677,50.000
1236334,65677,179677,50.000
1236336,65677,179677,50.000
1236339,65677,179677,50.000
1236342,65677,179677,50.000
1236344,65677,179677,50.000
1236346,65677,179677,50.000
1236347,65677,179677,50.000
1236350,65677,179677,50.000
1236351,65677,179677,50.000
1236354,65677,179677,50.000
1236355,65677,179677,50.000
1236357,65677,179677,50.000
1236359,65677,179677,50.000
1236361,65677,179677,50.000
1236362,65677,179677,50.000
1236364,65677,179677,50.000
1236365,65677,179677,50.000
1236366,65677,179677,50.000
1236367,65677,179677,50.000
1236368,65677,179677,50.000
1236369,65677,179677,50.000
1236370,65677,179677,50.000
1236371,65677,179677,50.000
1236372,65677,179677,50.000
1236373,65677,179677,50.000
1236374,65677,179677,50.000
1236376,65677,179677,50.000
1236378,65677,179677,50.000
1236379,65677,179677,50.000
1236381,65677,179677,50.000
1236383,65677,179677,50.000
1236384,65677,179677,50.000
1236386,65677,179677,50.000
1236388,65677,179677,50.000
1236389,65677,179677,50.000
1236390,65677,179677,50.000
1236391,65677,179677,50.000
1236394,65677,179677,50.000
1236395,65677,179677,50.000
1236396,65677,179677,50.000
1236398,65677,179677,50.000
1236400,65677,179677,50.000
1236401,65677,179677,50.000
1236402,65677,179677,50.000
1236403,65677,179677,50.000
1236404,65677,179677,50.000
1236405,65677,179677,50.000
1236406,65677,179677,50.000
1236407,65677,179677,50.000
1236408,65677,179677,50.000
1236409,65677,179677,50.000
1236410,65677,179677,50.000
1236411,65677,179677,50.000
1236412,65677,179677,50.000
1236413,65677,179677,50.000
1236415,65677,179677,50.000
1236416,65677,179677,50.000
1236417,65677,179677,50.000
1236418,65677,179677,50.000
1236420,65677,179677,50.000
1236421,65677,179677,50.000
1236422,65677,179677,50.000
1236423,65677,179677,50.000
1236424,65677,179677,50.000
1236425,65677,179677,50.000
1236426,65677,179677,50.000
1236427,65677,179677,50.000
1236429,65677,179677,50.000
1236434,65687,1641973,564480.000
1236438,65677,179677,50.000
1236440,65677,179677,50.000
1236441,65677,179677,50.000
1236442,65677,179677,50.000
1236443,65677,179677,50.000
1236444,65677,179677,50.000
1236445,65677,179677,50.000
1236446,65677,179677,50.000
1236447,65677,179677,50.000
1236448,65677,179677,50.000
1236449,65677,179677,50.000
1236450,65677,179677,50.000
1236451,65677,179677,50.000
1236453,65677,179677,50.000
1236454,65677,179677,50.000
1236456,65677,179677,50.000
1236458,65677,179677,50.000
1236459,65677,179677,50.000
1236461,65677,179677,50.000
1236463,65677,179677,50.000
1236464,65677,179677,50.000
1236466,65677,179677,50.000
1236467,65677,179677,50.000
1236469,65677,179677,50.000
1236470,65677,179677,50.000
1236472,65677,179677,50.000
1236474,65677,179677,50.000
1236476,65677,179677,50.000
1236478,65677,179677,50.000
1236480,65677,179677,50.000
1236482,65677,179677,50.000
1236483,65677,179677,50.000
1236485,65677,179677,50.000
1236486,65677,179677,50.000
1236488,65677,179677,50.000
1236489,65677,179677,50.000
1236490,65677,179677,50.000
1236492,65677,179677,50.000
1236493,65677,179677,50.000
1236494,65677,179677,50.000
1236495,65677,179677,50.000
1236496,65677,179677,50.000
1236497,65677,179677,50.000
1236498,65677,179677,50.000
1236499,65677,179677,50.000
1236500,65677,179677,50.000
1236501,65677,179677,50.000
1236502,65677,179677,50.000
1236506,65677,179677,50.000
1236507,65677,179677,50.000
1236508,65677,179677,50.000
1236509,65677,179677,50.000
1236510,65677,179677,50.000
1236511,65677,179677,50.000
1236512,65677,179677,50.000
1236515,65677,179677,50.000
1236516,65692,2047966,4.000
1236517,65692,2047966,4.000
1236518,65692,2047966,4.000
1236519,65692,2047966,4.000
1236520,65692,2047966,4.000
1236521,65692,2047966,4.000
1236522,65692,2047966,4.000
1236523,65677,179677,50.000
1236524,65692,2047966,4.000
1236525,65692,2047966,4.000
1236526,65692,2047966,4.000
1236527,65692,2047966,4.000
1236528,65692,2047966,4.000
1236529,65677,179677,50.000
1236530,65692,2047966,4.000
1236531,65692,2047966,4.000
1236532,65692,2047966,4.000
1236533,65677,179677,50.000
1236534,65677,179677,50.000
1236535,65677,179677,50.000
1236539,65677,179677,50.000
1236540,65677,179677,50.000
1236541,65677,179677,50.000
1236542,65677,179677,50.000
1236543,65677,179677,50.000
1236544,65677,179677,50.000
1236545,65677,179677,50.000
1236546,65677,179677,50.000
1236547,65677,179677,50.000
1236549,65677,179677,50.000
1236550,65677,179677,50.000
1236551,65677,179677,50.000
1236552,65677,179677,50.000
1236553,65677,179677,50.000
1236554,65677,179677,50.000
1236555,65677,179677,50.000
1236556,65677,179677,50.000
1236557,65677,179677,50.000
1236558,65677,179677,50.000
1236559,65677,179677,50.000
1236560,65677,179677,50.000
1236561,65677,179677,50.000
1236562,65677,179677,50.000
1236563,65677,179677,50.000
1236564,65677,179677,50.000
1236565,65677,179677,50.000
1236566,65677,179677,50.000
1236568,65692,1453505,15.000
1236569,65691,1548940,4.000
1236570,65691,1548940,4.000
1236571,65691,1808094,4.000
1236573,65691,1808094,4.000
1236574,65691,1808094,4.000
1236575,65691,1808094,4.000
1236576,65691,1808094,4.000
1236577,65691,1808094,4.000
1236578,65691,1808094,4.000
1236579,65691,YPCHEPCDN,7.000
1236580,65677,179677,50.000
1236581,65677,179677,50.000
1236582,65677,179677,50.000
1236583,65677,179677,50.000
1236584,65677,179677,50.000
1236585,65677,179677,50.000
1236586,65677,179677,50.000
1236587,65677,179677,50.000
1236588,65677,179677,50.000
1236589,65677,179677,50.000
1236590,65677,179677,50.000
1236591,65677,179677,50.000
1236592,65677,179677,50.000
1236593,65677,179677,50.000
1236594,65677,179677,50.000
1236595,65677,179677,50.000
1236596,65677,179677,50.000
1236597,65677,179677,50.000
1236598,65677,179677,50.000
1236599,65677,179677,50.000
1236600,65677,179677,50.000
1236601,65677,179677,50.000
1236602,65677,179677,50.000
1236603,65677,179677,50.000
1236604,65677,179677,50.000
1236605,65677,179677,50.000
1236606,65677,179677,50.000
1236607,65677,179677,50.000
1236608,65677,179677,50.000
1236609,65677,179677,50.000
1236610,65677,179677,50.000
1236611,65677,179677,50.000
1236612,65677,179677,50.000
1236613,65677,179677,50.000
1236614,65677,179677,50.000
1236615,65677,179677,50.000
1236616,65677,179677,50.000
1236617,65677,179677,50.000
1236618,65677,179677,50.000
1236619,65677,179677,50.000
1236620,65677,179677,50.000
1236621,65677,179677,50.000
1236622,65677,179677,50.000
1236623,65677,179677,50.000
1236624,65677,179677,50.000
1236625,65677,179677,50.000
1236626,65677,179677,50.000
1236627,65677,179677,50.000
1236641,65693,179678,50.000
1236653,65693,179678,50.000
1236654,65693,179678,50.000
1236655,65693,179678,50.000
1236656,65693,179678,50.000
1236657,65693,179678,50.000
1236658,65693,179678,50.000
1236659,65693,179678,50.000
1236660,65693,179678,50.000
1236661,65693,179678,50.000
1236662,65693,179678,50.000
1236665,65693,179678,50.000
1236666,65693,179678,50.000
1236667,65693,179678,50.000
1236669,65693,179678,50.000
1236670,65693,179678,50.000
1236671,65693,179678,50.000
1236672,65693,179678,50.000
1236677,65693,179678,50.000
1236678,65693,179678,50.000
1236679,65693,179678,50.000
1236680,65693,179678,50.000
1236682,65693,179678,50.000
1236684,65693,179678,50.000
1236686,65693,179678,50.000
1236687,65693,179678,50.000
1236689,65693,179678,50.000
1236690,65693,179678,50.000
1236691,65677,179677,22.000
1236692,65693,179678,50.000
1236693,65693,179678,50.000
1236695,65693,179678,50.000
1236697,65693,179678,50.000
1236699,65693,179678,50.000
1236700,65693,179678,50.000
1236702,65693,179678,50.000
1236703,65693,179678,50.000
1236705,65693,179678,50.000
1236707,65693,179678,50.000
1236708,65693,179678,50.000
1236710,65693,179678,50.000
1236713,65693,179678,50.000
1236715,65693,179678,50.000
1236719,65693,179678,50.000
1236720,65693,179678,50.000
1236722,65693,179678,50.000
1236723,65693,179678,50.000
1236725,65693,179678,50.000
1236726,65693,179678,50.000
1236727,65693,179678,50.000
1236729,65693,179678,50.000
1236733,65693,179678,50.000
1236734,65693,179678,50.000
1236735,65693,179678,50.000
1236736,65693,179678,50.000
1236737,65693,179678,50.000
1236739,65693,179678,50.000
1236740,65693,179678,50.000
1236742,65693,179678,50.000
1236743,65693,179678,50.000
1236744,65693,179678,50.000
1236745,65693,179678,50.000
1236746,65693,179678,50.000
1236748,65693,179678,50.000
1236749,65693,179678,50.000
1236750,65693,179678,50.000
1236753,65693,179678,50.000
1236754,65693,179678,50.000
1236755,65693,179678,50.000
1236758,65693,179678,50.000
1236763,65693,179678,34.000
1236764,65693,179678,50.000
1236765,65693,179678,50.000
1236766,65693,179678,50.000
1236767,65693,179678,50.000
1236768,65693,179678,50.000
1236769,65693,179678,50.000
1236770,65693,179678,50.000
1236772,65693,179678,50.000
1236773,65693,179678,50.000
1236774,65693,179678,50.000
1236776,65693,179678,50.000
1236777,65693,179678,50.000
1236778,65693,179678,50.000
1236781,65693,179678,50.000
1236784,65693,179678,50.000
1236786,65693,179678,50.000
1236787,65693,179678,50.000
1236788,65693,179678,50.000
1236790,65693,179678,50.000
1236792,65693,179678,50.000
1236800,65693,179678,50.000
1236801,65693,179678,50.000
1236802,65693,179678,50.000
1236803,65693,179678,50.000
1236804,65693,179678,50.000
1236805,65693,179678,50.000
1236806,65693,179678,50.000
1236807,65693,179678,50.000
1236808,65693,179678,50.000
1236809,65693,179678,50.000
1236810,65693,179678,50.000
1236811,65693,179678,50.000
1236812,65693,179678,50.000
1236813,65693,179678,50.000
1236814,65693,179678,50.000
1236815,65693,179678,50.000
1236816,65693,179678,50.000
1236817,65693,179678,50.000
1236818,65693,179678,50.000
1236819,65693,179678,50.000
1236820,65693,179678,50.000
1236823,65693,179678,50.000
1236825,65693,179678,50.000
1236827,65693,179678,50.000
1236828,65693,179678,50.000
1236830,65693,179678,50.000
1236832,65693,179678,50.000
1236833,65693,179678,50.000
1236835,65693,179678,50.000
1236837,65693,179678,50.000
1236839,65693,179678,50.000
1236842,65693,179678,50.000
1236844,65693,179678,50.000
1236846,65693,179678,50.000
1236848,65693,179678,50.000
1236849,65693,179678,50.000
1236851,65693,179678,50.000
1236852,65693,179678,50.000
1236853,65693,179678,50.000
1236854,65693,179678,50.000
1236855,65693,179678,50.000
1236857,65693,179678,50.000
1236858,65693,179678,50.000
1236859,65693,179678,50.000
1236860,65693,179678,50.000
1236861,65693,179678,50.000
1236862,65693,179678,50.000
1236864,65693,179678,50.000
1236867,65693,179678,50.000
1236868,65693,179678,50.000
1236869,65693,179678,50.000
1236871,65693,179678,50.000
1236872,65693,179678,50.000
1236876,65693,179678,50.000
1236877,65693,179678,50.000
1236878,65693,179678,50.000
1236879,65693,179678,50.000
1236881,65693,179678,50.000
1236883,65693,179678,50.000
1236884,65693,179678,50.000
1236886,65693,179678,50.000
1236888,65693,179678,50.000
1236889,65693,179678,50.000
1236890,65693,179678,50.000
1236891,65693,179678,50.000
1236892,65693,179678,50.000
1236893,65693,179678,50.000
1236895,65693,179678,50.000
1236896,65693,179678,50.000
1236897,65693,179678,50.000
1236898,65693,179678,50.000
1236899,65693,179678,50.000
1236902,65693,179678,50.000
1236904,65693,179678,50.000
1236915,65693,179678,50.000
1236917,65693,179678,9.000
1236918,65693,179678,50.000
1236944,65699,1453505,4.000
1236945,65699,1453505,500.000
1236960,65698,391777,80.000
1236962,65698,391777,80.000
1236964,65698,391777,80.000
1236967,65698,391777,80.000
